canonical_item_name,Date,quantity_sold,cumulative_monthly_units,daily_depletion_rate,selling_days_in_interval,prev_obs_date,first_obs_flag,long_gap_flag,tally_date_flag,imputation_flag,n_source_rows
New Tiger Plushie Small,2025-01-07,1,1,0.0667,15,2024-12-20,0,0,1,0,1
New Tiger Plushie Small,2025-01-12,10,11,2.5,4,2025-01-07,0,0,1,0,1
New Tiger Plushie Small,2025-01-15,14,25,4.6667,3,2025-01-12,0,0,1,0,1
New Tiger Plushie Small,2025-01-16,3,28,3.0,1,2025-01-15,0,0,1,0,1
New Tiger Plushie Small,2025-01-17,1,29,1.0,1,2025-01-16,0,0,1,0,1
New Tiger Plushie Small,2025-01-18,1,30,1.0,1,2025-01-17,0,0,1,0,1
New Tiger Plushie Small,2025-01-20,1,31,1.0,1,2025-01-18,0,0,1,0,1
New Tiger Plushie Small,2025-01-22,1,32,0.5,2,2025-01-20,0,0,1,0,1
New Tiger Plushie Small,2025-01-23,1,33,1.0,1,2025-01-22,0,0,1,0,1
New Tiger Plushie Small,2025-01-24,1,34,1.0,1,2025-01-23,0,0,1,0,1
New Tiger Plushie Small,2025-01-27,4,38,2.0,2,2025-01-24,0,0,1,0,1
New Tiger Plushie Small,2025-01-30,1,39,0.3333,3,2025-01-27,0,0,1,0,1
New Tiger Plushie Small,2025-01-31,3,42,3.0,1,2025-01-30,0,0,1,0,1
New Tiger Plushie Small @750,2025-02-03,1,1,0.5,2,,1,0,1,0,1
New Tiger Plushie Small @750,2025-02-05,9,10,4.5,2,2025-02-03,0,0,1,0,1
New Tiger Plushie Small @750,2025-02-07,3,13,1.5,2,2025-02-05,0,0,1,0,1
New Tiger Plushie Small @750,2025-02-09,6,19,3.0,2,2025-02-07,0,0,1,0,1
New Tiger Plushie Small @750,2025-02-11,2,21,1.0,2,2025-02-09,0,0,1,0,1
New Tiger Plushie Small @750,2025-02-14,2,23,0.6667,3,2025-02-11,0,0,1,0,1
New Tiger Plushie Small @750,2025-02-19,7,30,1.75,4,2025-02-14,0,0,1,0,1
New Tiger Plushie Small @750,2025-02-21,4,34,2.0,2,2025-02-19,0,0,1,0,1
New Tiger Plushie Small @750,2025-02-26,3,37,1.0,3,2025-02-21,0,0,1,0,1
New Tiger Plushie Small @750,2025-02-27,2,39,2.0,1,2025-02-26,0,0,1,0,1
New Tiger Plushie Small @750,2025-02-28,2,41,2.0,1,2025-02-27,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-05,1,1,0.25,4,2025-02-28,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-07,2,3,1.0,2,2025-03-05,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-12,1,4,0.25,4,2025-03-07,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-13,10,14,10.0,1,2025-03-12,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-14,1,15,1.0,1,2025-03-13,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-15,3,18,3.0,1,2025-03-14,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-18,2,20,1.0,2,2025-03-15,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-19,2,22,2.0,1,2025-03-18,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-21,2,24,1.0,2,2025-03-19,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-25,3,27,1.0,3,2025-03-21,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-27,2,29,1.0,2,2025-03-25,0,0,1,0,1
New Tiger Plushie Small @750,2025-03-31,3,32,1.0,3,2025-03-27,0,0,1,0,1
New Tiger Plushie Small @750,2025-04-02,2,2,1.0,2,2025-03-31,0,0,1,0,1
New Tiger Plushie Small @750,2025-04-03,9,11,9.0,1,2025-04-02,0,0,1,0,1
New Tiger Plushie Small @750,2025-04-05,2,13,1.0,2,2025-04-03,0,0,1,0,1
New Tiger Plushie Small @750,2025-04-11,15,28,3.75,4,2025-04-05,0,0,1,0,1
New Tiger Plushie Small @750,2025-04-22,1,29,0.1111,9,2025-04-11,0,0,1,0,1
New Tiger Plushie Small @750,2025-04-25,9,38,3.0,3,2025-04-22,0,0,1,0,1
New Tiger Plushie Small @750,2025-04-26,1,39,1.0,1,2025-04-25,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-02,8,8,,30,2025-04-26,0,1,1,0,1
New Tiger Plushie Small @750,2025-06-03,9,17,9.0,1,2025-06-02,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-04,10,27,10.0,1,2025-06-03,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-05,16,43,16.0,1,2025-06-04,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-06,19,62,19.0,1,2025-06-05,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-07,17,79,17.0,1,2025-06-06,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-09,12,91,12.0,1,2025-06-07,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-10,10,101,10.0,1,2025-06-09,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-13,6,107,2.0,3,2025-06-10,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-14,15,122,15.0,1,2025-06-13,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-16,1,123,1.0,1,2025-06-14,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-17,2,125,2.0,1,2025-06-16,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-18,1,126,1.0,1,2025-06-17,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-19,2,128,2.0,1,2025-06-18,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-20,18,146,18.0,1,2025-06-19,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-21,4,150,4.0,1,2025-06-20,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-25,1,151,0.5,2,2025-06-21,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-27,10,161,5.0,2,2025-06-25,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-28,4,165,4.0,1,2025-06-27,0,0,1,0,1
New Tiger Plushie Small @750,2025-06-30,20,185,20.0,1,2025-06-28,0,0,1,0,1
New Tiger Plushie Small @750,2025-07-01,1,1,1.0,1,2025-06-30,0,0,1,0,1
New Tiger Plushie Small @750,2025-07-14,3,4,0.2727,11,2025-07-01,0,0,1,0,1
New Tiger Plushie Small @750,2025-07-15,1,5,1.0,1,2025-07-14,0,0,1,0,1
New Tiger Plushie Small @750,2025-07-16,2,7,2.0,1,2025-07-15,0,0,1,0,1
New Tiger Plushie Small @750,2025-07-17,1,8,1.0,1,2025-07-16,0,0,1,0,1
New Tiger Plushie Small @750,2025-07-21,1,9,0.3333,3,2025-07-17,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-01,3,3,0.3,10,2025-07-21,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-04,3,6,1.5,2,2025-08-01,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-05,6,12,6.0,1,2025-08-04,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-06,5,17,5.0,1,2025-08-05,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-07,3,20,3.0,1,2025-08-06,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-11,1,21,0.5,2,2025-08-07,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-12,2,23,2.0,1,2025-08-11,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-13,2,25,2.0,1,2025-08-12,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-14,1,26,1.0,1,2025-08-13,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-15,1,27,1.0,1,2025-08-14,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-18,1,28,0.5,2,2025-08-15,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-19,2,30,2.0,1,2025-08-18,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-23,1,31,0.3333,3,2025-08-19,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-27,1,32,0.5,2,2025-08-23,0,0,1,0,1
New Tiger Plushie Small @750,2025-08-29,1,33,0.5,2,2025-08-27,0,0,1,0,1
New Tiger Plushie Small @750,2025-09-02,1,1,0.3333,3,2025-08-29,0,0,1,0,1
New Tiger Plushie Small @750,2025-09-03,1,2,1.0,1,2025-09-02,0,0,1,0,1
New Tiger Plushie Small @750,2025-09-09,1,3,0.2,5,2025-09-03,0,0,1,0,1
New Tiger Plushie Small @750,2025-09-12,4,7,1.3333,3,2025-09-09,0,0,1,0,1
New Tiger Plushie Small @750,2025-09-15,5,12,2.5,2,2025-09-12,0,0,1,0,1
New Tiger Plushie Small @750,2025-09-16,1,13,1.0,1,2025-09-15,0,0,1,0,1
New Tiger Plushie Small @750,2025-09-19,3,16,1.0,3,2025-09-16,0,0,1,0,1
New Tiger Plushie Small @750,2025-09-20,1,17,1.0,1,2025-09-19,0,0,1,0,1
New Tiger Plushie Small @750,2025-09-25,3,20,0.6,5,2025-09-20,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-02,1,1,0.1667,6,2025-09-25,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-04,5,6,2.5,2,2025-10-02,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-07,1,7,0.5,2,2025-10-04,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-09,4,11,2.0,2,2025-10-07,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-10,2,13,2.0,1,2025-10-09,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-13,3,16,1.5,2,2025-10-10,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-14,1,17,1.0,1,2025-10-13,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-17,2,19,0.6667,3,2025-10-14,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-19,3,22,1.5,2,2025-10-17,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-22,6,28,2.0,3,2025-10-19,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-23,1,29,1.0,1,2025-10-22,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-24,2,31,2.0,1,2025-10-23,0,0,1,0,1
New Tiger Plushie Small @750,2025-10-28,1,32,0.3333,3,2025-10-24,0,0,1,0,1
New UST Keychain,2026-04-21,1,1,0.0556,18,,1,0,1,1,1
New UST Keychain,2026-04-22,1,2,1.0,1,2026-04-21,0,0,1,1,1
New UST Keychain,2026-04-28,1,3,0.2,5,2026-04-22,0,0,1,1,1
New UST Keychain,2026-04-29,1,4,1.0,1,2026-04-28,0,0,1,1,1
New UST Keychain,2026-05-06,1,1,0.2,5,2026-04-29,0,0,1,1,1
New UST Keychain,2026-05-09,1,2,0.3333,3,2026-05-06,0,0,1,1,1
New UST Keychain,2026-05-12,2,4,1.0,2,2026-05-09,0,0,1,1,1
New UST Keychain,2026-05-13,1,5,1.0,1,2026-05-12,0,0,1,1,1
New UST Keychain,2026-05-14,1,6,1.0,1,2026-05-13,0,0,1,1,1
New UST Keychain,2026-05-16,1,7,0.5,2,2026-05-14,0,0,1,1,1
New UST Keychain,2026-05-20,1,8,0.3333,3,2026-05-16,0,0,1,1,1
New UST Keychain,2026-05-21,1,9,1.0,1,2026-05-20,0,0,1,1,1
New UST Keychain,2026-05-23,14,23,7.0,2,2026-05-21,0,0,1,1,1
New UST Keychain,2026-05-28,3,26,0.75,4,2026-05-23,0,0,1,1,1
New UST Keychain,2026-05-29,1,27,1.0,1,2026-05-28,0,0,1,1,1
New UST Keychain,2026-05-30,1,28,1.0,1,2026-05-29,0,0,1,1,1
New UST Keychain,2026-06-01,2,2,2.0,1,2026-05-30,0,0,1,1,1
New UST Keychain,2026-06-02,1,3,1.0,1,2026-06-01,0,0,1,1,1
New UST Keychain,2026-06-03,1,4,1.0,1,2026-06-02,0,0,1,1,1
New UST Keychain,2026-06-04,1,5,1.0,1,2026-06-03,0,0,1,1,1
New UST Keychain,2026-06-05,1,6,1.0,1,2026-06-04,0,0,1,1,1
New UST Keychain,2026-06-06,1,7,1.0,1,2026-06-05,0,0,1,1,1
New UST Keychain,2026-06-08,1,8,1.0,1,2026-06-06,0,0,1,1,1
New UST Keychain,2026-06-09,4,12,4.0,1,2026-06-08,0,0,1,1,1
New UST Keychain,2026-06-10,1,13,1.0,1,2026-06-09,0,0,1,1,1
New UST Keychain,2026-06-11,1,14,1.0,1,2026-06-10,0,0,1,1,1
New UST Keychain,2026-06-13,1,15,1.0,1,2026-06-11,0,0,1,1,1
New UST Keychain,2026-06-15,1,16,1.0,1,2026-06-13,0,0,1,1,1
New UST Keychain,2026-06-16,1,17,1.0,1,2026-06-15,0,0,1,1,1
New UST Keychain,2026-06-17,1,18,1.0,1,2026-06-16,0,0,1,1,1
New UST Keychain,2026-06-18,1,19,1.0,1,2026-06-17,0,0,1,1,1
New UST Keychain,2026-06-19,2,21,2.0,1,2026-06-18,0,0,1,1,1
New UST Keychain,2026-06-23,1,22,0.3333,3,2026-06-19,0,0,1,1,1
New UST Keychain,2026-06-25,2,24,2.0,1,2026-06-23,0,0,1,1,1
New UST Keychain,2026-06-26,1,25,1.0,1,2026-06-25,0,0,1,1,1
New UST Keychain,2026-06-29,1,26,0.5,2,2026-06-26,0,0,1,1,1
New UST Keychain,2026-06-30,1,27,1.0,1,2026-06-29,0,0,1,1,1
Notelet,2025-03-05,9,9,2.25,4,,1,0,1,0,1
Notelet,2025-03-07,2,11,1.0,2,2025-03-05,0,0,1,0,1
Notelet,2025-03-12,47,58,11.75,4,2025-03-07,0,0,1,0,1
Notelet,2025-03-19,7,65,1.1667,6,2025-03-12,0,0,1,0,1
Notelet,2025-03-21,6,71,3.0,2,2025-03-19,0,0,1,0,1
Notelet,2025-03-22,5,76,5.0,1,2025-03-21,0,0,1,0,1
Notelet,2025-03-25,170,246,85.0,2,2025-03-22,0,0,1,0,1
Notelet,2025-03-26,10,256,10.0,1,2025-03-25,0,0,1,0,1
Notelet,2025-03-27,3,259,3.0,1,2025-03-26,0,0,1,0,1
Notelet,2025-04-07,3,3,0.3333,9,2025-03-27,0,0,1,0,1
Notelet,2025-04-30,43,46,2.2632,19,2025-04-07,0,0,1,0,1
Notelet,2025-05-02,41,41,41.0,1,2025-04-30,0,0,1,0,1
Notelet,2025-05-08,1,42,0.2,5,2025-05-02,0,0,1,0,1
Notelet,2025-05-17,3,45,0.375,8,2025-05-08,0,0,1,0,1
Notelet,2025-05-20,1,46,0.5,2,2025-05-17,0,0,1,0,1
Notelet,2025-05-21,5,51,5.0,1,2025-05-20,0,0,1,0,1
Notelet,2025-05-27,4,55,0.8,5,2025-05-21,0,0,1,0,1
Notelet,2025-05-29,4,59,2.0,2,2025-05-27,0,0,1,0,1
Notelet,2025-06-04,5,5,1.0,5,2025-05-29,0,0,1,0,1
Notelet,2025-06-10,5,10,1.0,5,2025-06-04,0,0,1,0,1
Notelet,2025-06-13,18,28,6.0,3,2025-06-10,0,0,1,0,1
Notelet,2025-06-17,1,29,0.3333,3,2025-06-13,0,0,1,0,1
Notelet,2025-06-25,10,39,1.6667,6,2025-06-17,0,0,1,0,1
Notelet,2025-06-26,6,45,6.0,1,2025-06-25,0,0,1,0,1
Notelet,2025-07-16,32,32,1.8824,17,2025-06-26,0,0,1,0,1
Notelet,2025-08-07,2,2,0.1053,19,2025-07-16,0,0,1,0,1
Notelet,2025-08-12,10,12,3.3333,3,2025-08-07,0,0,1,0,1
Notelet,2025-08-13,1,13,1.0,1,2025-08-12,0,0,1,0,1
Notelet,2025-08-15,1,14,0.5,2,2025-08-13,0,0,1,0,1
Notelet,2025-08-23,1,15,0.1667,6,2025-08-15,0,0,1,0,1
Notelet,2025-08-29,150,165,37.5,4,2025-08-23,0,0,1,0,1
Notelet,2025-09-05,1,1,0.1667,6,2025-08-29,0,0,1,0,1
Notelet,2025-09-15,1,2,0.125,8,2025-09-05,0,0,1,0,1
Notelet,2025-09-24,1,3,0.1111,9,2025-09-15,0,0,1,0,1
Notelet,2025-10-17,5,5,0.25,20,2025-09-24,0,0,1,0,1
Notelet,2025-10-22,19,24,3.8,5,2025-10-17,0,0,1,0,1
Notelet,2025-10-23,1,25,1.0,1,2025-10-22,0,0,1,0,1
Notelet,2025-10-24,8,33,8.0,1,2025-10-23,0,0,1,0,1
Notelet,2025-10-25,4,37,4.0,1,2025-10-24,0,0,1,0,1
Notelet,2025-10-27,1,38,1.0,1,2025-10-25,0,0,1,0,1
Notelet,2025-10-28,11,49,11.0,1,2025-10-27,0,0,1,0,1
Notelet,2025-11-05,2,2,0.2857,7,2025-10-28,0,0,1,0,1
Notelet,2025-11-14,1,3,0.125,8,2025-11-05,0,0,1,0,1
Notelet,2025-11-19,7,10,1.4,5,2025-11-14,0,0,1,0,1
Notelet,2025-11-20,52,62,52.0,1,2025-11-19,0,0,1,0,1
Notelet,2025-11-21,8,70,8.0,1,2025-11-20,0,0,1,0,1
Notelet,2025-11-24,50,120,25.0,2,2025-11-21,0,0,1,0,1
Notelet,2025-11-25,51,171,51.0,1,2025-11-24,0,0,1,0,1
Notelet,2025-11-26,1,172,1.0,1,2025-11-25,0,0,1,0,1
Notelet,2025-12-02,2,2,0.3333,6,2025-11-26,0,0,1,0,1
Notelet,2025-12-03,1,3,1.0,1,2025-12-02,0,0,1,0,1
Notelet,2025-12-10,4,7,0.6667,6,2025-12-03,0,0,1,0,1
Notelet,2025-12-11,2,9,2.0,1,2025-12-10,0,0,1,0,1
Notelet,2025-12-12,18,27,18.0,1,2025-12-11,0,0,1,0,1
Notelet,2025-12-15,3,30,1.5,2,2025-12-12,0,0,1,0,1
Notelet,2025-12-16,1,31,1.0,1,2025-12-15,0,0,1,0,1
Notelet,2025-12-17,5,36,5.0,1,2025-12-16,0,0,1,0,1
Notelet,2025-12-18,2,38,2.0,1,2025-12-17,0,0,1,0,1
Notelet,2026-01-08,4,4,0.2222,18,2025-12-18,0,0,1,0,1
Notelet,2026-01-12,2,6,1.0,2,2026-01-08,0,0,1,0,1
Notelet,2026-01-13,1,7,1.0,1,2026-01-12,0,0,1,0,1
Notelet,2026-01-14,22,29,22.0,1,2026-01-13,0,0,1,0,1
Notelet,2026-01-17,3,32,1.0,3,2026-01-14,0,0,1,0,1
Notelet,2026-01-19,1,33,1.0,1,2026-01-17,0,0,1,0,1
Notelet,2026-01-27,2,35,0.25,8,2026-01-19,0,0,1,0,1
Notelet,2026-01-31,31,66,7.75,4,2026-01-27,0,0,1,0,1
Notelet,2026-02-06,1,1,0.1667,6,2026-01-31,0,0,1,0,1
Notelet,2026-02-07,10,11,10.0,1,2026-02-06,0,0,1,0,1
Notelet,2026-02-11,3,14,1.0,3,2026-02-07,0,0,1,0,1
Notelet,2026-02-12,1,15,1.0,1,2026-02-11,0,0,1,0,1
Notelet,2026-02-13,2,17,2.0,1,2026-02-12,0,0,1,0,1
Notelet,2026-02-14,4,21,4.0,1,2026-02-13,0,0,1,0,1
Notelet,2026-02-16,1,22,1.0,1,2026-02-14,0,0,1,0,1
Notelet,2026-02-21,1,23,0.25,4,2026-02-16,0,0,1,0,1
Notelet,2026-02-24,4,27,2.0,2,2026-02-21,0,0,1,0,1
Notelet,2026-02-27,16,43,8.0,2,2026-02-24,0,0,1,0,1
Notelet,2026-02-28,1,44,1.0,1,2026-02-27,0,0,1,0,1
Notelet,2026-03-09,1,1,0.1429,7,2026-02-28,0,0,1,0,1
Notelet,2026-03-11,1,2,0.5,2,2026-03-09,0,0,1,0,1
Notelet,2026-03-14,2,4,0.6667,3,2026-03-11,0,0,1,0,1
Notelet,2026-03-17,5,9,2.5,2,2026-03-14,0,0,1,0,1
Notelet,2026-03-18,4,13,4.0,1,2026-03-17,0,0,1,0,1
Notelet,2026-03-21,1,14,0.3333,3,2026-03-18,0,0,1,0,1
Notelet,2026-03-23,1,15,1.0,1,2026-03-21,0,0,1,0,1
Notelet,2026-03-25,1,16,0.5,2,2026-03-23,0,0,1,0,1
Notelet,2026-03-28,117,133,39.0,3,2026-03-25,0,0,1,0,1
Notelet,2026-04-08,1,1,0.0909,11,2026-03-28,0,0,1,0,1
Notelet,2026-05-06,1,1,0.0455,22,2026-04-08,0,0,1,0,1
Notelet,2026-05-07,13,14,13.0,1,2026-05-06,0,0,1,0,1
Notelet,2026-05-12,4,18,1.0,4,2026-05-07,0,0,1,0,1
Notelet,2026-05-14,2,20,1.0,2,2026-05-12,0,0,1,0,1
Notelet,2026-05-16,7,27,3.5,2,2026-05-14,0,0,1,0,1
Notelet,2026-05-19,49,76,24.5,2,2026-05-16,0,0,1,0,1
Notelet,2026-05-20,1,77,1.0,1,2026-05-19,0,0,1,0,1
Notelet,2026-05-23,1,78,0.3333,3,2026-05-20,0,0,1,0,1
Old Umbrella,2024-05-07,41,41,8.2,5,,1,0,1,0,1
Oversized Sweatshirt,2024-05-09,1,1,0.1429,7,,1,0,1,0,1
Oversized Sweatshirt,2024-05-17,2,3,0.2857,7,2024-05-09,0,0,1,0,1
Oversized Sweatshirt,2024-05-24,1,4,0.1667,6,2024-05-17,0,0,1,0,1
Oversized Sweatshirt,2024-10-08,1,1,,113,2024-05-24,0,1,1,0,1
Oversized Sweatshirt,2024-10-11,1,2,0.3333,3,2024-10-08,0,0,1,0,1
Oversized Sweatshirt,2025-06-13,1,1,,210,2024-10-11,0,1,1,0,1
"Oversized shirt (V,B) @650",2025-09-21,2,2,0.1053,19,,1,0,1,0,1
"Oversized shirt (V,B) @650",2025-09-25,3,5,0.75,4,2025-09-21,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-09-29,4,9,1.3333,3,2025-09-25,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-09-30,1,10,1.0,1,2025-09-29,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-01,8,8,8.0,1,2025-09-30,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-02,3,11,3.0,1,2025-10-01,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-09,2,13,0.3333,6,2025-10-02,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-10,1,14,1.0,1,2025-10-09,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-13,1,15,0.5,2,2025-10-10,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-14,3,18,3.0,1,2025-10-13,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-17,2,20,0.6667,3,2025-10-14,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-23,3,23,0.5,6,2025-10-17,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-24,1,24,1.0,1,2025-10-23,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-25,1,25,1.0,1,2025-10-24,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-27,3,28,3.0,1,2025-10-25,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-28,3,31,3.0,1,2025-10-27,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-10-29,3,34,3.0,1,2025-10-28,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-05,4,4,0.6667,6,2025-10-29,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-06,1,5,1.0,1,2025-11-05,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-07,1,6,1.0,1,2025-11-06,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-12,1,7,0.25,4,2025-11-07,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-16,1,8,0.25,4,2025-11-12,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-20,1,9,0.25,4,2025-11-16,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-21,1,10,1.0,1,2025-11-20,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-22,1,11,1.0,1,2025-11-21,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-24,3,14,3.0,1,2025-11-22,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-25,2,16,2.0,1,2025-11-24,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-26,4,20,4.0,1,2025-11-25,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-27,6,26,6.0,1,2025-11-26,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-28,2,28,2.0,1,2025-11-27,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-11-30,2,30,1.0,2,2025-11-28,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-12-04,3,3,0.75,4,2025-11-30,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-12-07,26,29,8.6667,3,2025-12-04,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-12-10,3,32,1.5,2,2025-12-07,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-12-11,4,36,4.0,1,2025-12-10,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-12-13,3,39,1.5,2,2025-12-11,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-12-15,4,43,4.0,1,2025-12-13,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-12-16,1,44,1.0,1,2025-12-15,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-12-17,5,49,5.0,1,2025-12-16,0,0,1,0,1
"Oversized shirt (V,B) @650",2025-12-18,8,57,8.0,1,2025-12-17,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-07,3,3,0.1765,17,2025-12-18,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-08,1,4,1.0,1,2026-01-07,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-12,2,6,1.0,2,2026-01-08,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-13,1,7,1.0,1,2026-01-12,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-14,3,10,3.0,1,2026-01-13,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-15,4,14,4.0,1,2026-01-14,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-16,1,15,1.0,1,2026-01-15,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-17,2,17,2.0,1,2026-01-16,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-19,3,20,3.0,1,2026-01-17,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-21,2,22,1.0,2,2026-01-19,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-22,1,23,1.0,1,2026-01-21,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-23,3,26,3.0,1,2026-01-22,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-25,29,55,14.5,2,2026-01-23,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-27,1,56,0.5,2,2026-01-25,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-29,3,59,1.5,2,2026-01-27,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-30,2,61,2.0,1,2026-01-29,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-01-31,34,95,34.0,1,2026-01-30,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-02-01,9,9,9.0,1,2026-01-31,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-02-05,1,10,0.25,4,2026-02-01,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-02-06,2,12,2.0,1,2026-02-05,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-02-09,1,13,0.5,2,2026-02-06,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-02-11,1,14,0.5,2,2026-02-09,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-02-16,1,15,0.25,4,2026-02-11,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-02-20,1,16,0.3333,3,2026-02-16,0,0,1,0,1
"Oversized shirt (V,B) @650",2026-02-21,1,17,1.0,1,2026-02-20,0,0,1,0,1
